"Percentage of students in primary education who are female (%)","South Africa","2000",48.57137,
"Percentage of students in primary education who are female (%)","South Africa","2001",48.87664,
"Percentage of students in primary education who are female (%)","South Africa","2002",48.92059,
"Percentage of students in primary education who are female (%)","South Africa","2003",48.83876,
"Percentage of students in primary education who are female (%)","South Africa","2004",48.73135,
"Percentage of students in primary education who are female (%)","South Africa","2005",48.73822,
"Percentage of students in primary education who are female (%)","South Africa","2006",48.71663,
"Percentage of students in primary education who are female (%)","South Africa","2007",48.84431,
"Percentage of students in primary education who are female (%)","South Africa","2008",48.84031,
"Percentage of students in primary education who are female (%)","South Africa","2009",48.74514,
"Percentage of students in primary education who are female (%)","South Africa","2012",48.50688,
"Percentage of students in primary education who are female (%)","Maldives","1999",48.88994,
"Percentage of students in primary education who are female (%)","Maldives","2000",48.64394,
"Percentage of students in primary education who are female (%)","Maldives","2001",48.39136,
"Percentage of students in primary education who are female (%)","Maldives","2002",48.06571,
"Percentage of students in primary education who are female (%)","Maldives","2003",47.78824,
"Percentage of students in primary education who are female (%)","Maldives","2004",47.64613,
"Percentage of students in primary education who are female (%)","Maldives","2005",47.8064,
"Percentage of students in primary education who are female (%)","Maldives","2006",47.66295,
"Percentage of students in primary education who are female (%)","Maldives","2007",47.83967,
"Percentage of students in primary education who are female (%)","Maldives","2008",47.8272,
"Percentage of students in primary education who are female (%)","Maldives","2009",48.05372,
"Percentage of students in primary education who are female (%)","Maldives","2010",47.78627,
"Percentage of students in primary education who are female (%)","Maldives","2011",48.29482,
"Percentage of students in primary education who are female (%)","Maldives","2012",48.08103,
"Percentage of students in primary education who are female (%)","Slovenia","1999",48.47492,
"Percentage of students in primary education who are female (%)","Slovenia","2000",49.21244,
"Percentage of students in primary education who are female (%)","Slovenia","2001",48.54957,
"Percentage of students in primary education who are female (%)","Slovenia","2002",48.47188,
"Percentage of students in primary education who are female (%)","Slovenia","2003",48.51237,
"Percentage of students in primary education who are female (%)","Slovenia","2004",48.57718,
"Percentage of students in primary education who are female (%)","Slovenia","2005",48.35974,
"Percentage of students in primary education who are female (%)","Slovenia","2006",48.37146,
"Percentage of students in primary education who are female (%)","Slovenia","2007",48.34675,
"Percentage of students in primary education who are female (%)","Slovenia","2008",48.38622,
"Percentage of students in primary education who are female (%)","Slovenia","2009",48.37728,
"Percentage of students in primary education who are female (%)","Slovenia","2010",48.39404,
"Percentage of students in primary education who are female (%)","Slovenia","2011",48.53103,
"Percentage of students in primary education who are female (%)","Slovenia","2012",48.55833,
"Percentage of students in primary education who are female (%)","Madagascar","1999",49.10168,
"Percentage of students in primary education who are female (%)","Madagascar","2000",48.99704,
"Percentage of students in primary education who are female (%)","Madagascar","2001",49.03021,
"Percentage of students in primary education who are female (%)","Madagascar","2002",49.0298,
"Percentage of students in primary education who are female (%)","Madagascar","2003",48.94626,
"Percentage of students in primary education who are female (%)","Madagascar","2004",48.9483,
"Percentage of students in primary education who are female (%)","Madagascar","2005",48.90527,
"Percentage of students in primary education who are female (%)","Madagascar","2006",49.01795,
"Percentage of students in primary education who are female (%)","Madagascar","2007",49.16381,
"Percentage of students in primary education who are female (%)","Madagascar","2008",49.22205,
